"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"10/24/2016 05:45:00","HUD VL",61758,2.23,0.18,0.00
"10/24/2016 05:45:00","LONGIL",61762,14.00,0.24,-11.71
"10/24/2016 05:45:00","MHK VL",61756,2.12,0.07,0.00
"10/24/2016 05:45:00","MILLWD",61759,2.23,0.18,0.00
"10/24/2016 05:45:00","N.Y.C.",61761,2.25,0.20,0.00
"10/24/2016 05:45:00","NORTH",61755,1.95,-0.10,0.00
"10/24/2016 05:45:00","NPX",61845,2.25,0.19,0.00
"10/24/2016 05:45:00","O H",61846,2.03,-0.02,0.00
"10/24/2016 05:45:00","PJM",61847,9.78,0.09,-7.64
"10/24/2016 05:45:00","WEST",61752,2.06,0.01,0.00
"10/24/2016 05:50:00","CAPITL",61757,2.18,0.14,0.00
"10/24/2016 05:50:00","CENTRL",61754,2.08,0.04,0.00
"10/24/2016 05:50:00","DUNWOD",61760,2.22,0.18,0.00
"10/24/2016 05:50:00","GENESE",61753,2.05,0.01,0.00
"10/24/2016 05:50:00","H Q",61844,1.97,-0.07,0.00
"10/24/2016 05:50:00","HUD VL",61758,2.21,0.18,0.00
"10/24/2016 05:50:00","LONGIL",61762,14.00,0.24,-11.72
"10/24/2016 05:50:00","MHK VL",61756,2.11,0.07,0.00
"10/24/2016 05:50:00","MILLWD",61759,2.22,0.18,0.00
"10/24/2016 05:50:00","N.Y.C.",61761,2.23,0.19,0.00
"10/24/2016 05:50:00","NORTH",61755,1.93,-0.10,0.00
"10/24/2016 05:50:00","NPX",61845,2.22,0.18,0.00
"10/24/2016 05:50:00","O H",61846,2.03,-0.01,0.00
"10/24/2016 05:50:00","PJM",61847,2.13,0.09,0.00
"10/24/2016 05:50:00","WEST",61752,2.06,0.02,0.00
"10/24/2016 05:55:00","CAPITL",61757,2.18,0.14,0.00
"10/24/2016 05:55:00","CENTRL",61754,2.08,0.04,0.00
"10/24/2016 05:55:00","DUNWOD",61760,2.23,0.19,0.00
"10/24/2016 05:55:00","GENESE",61753,2.05,0.01,0.00
"10/24/2016 05:55:00","H Q",61844,1.97,-0.07,0.00
"10/24/2016 05:55:00","HUD VL",61758,2.22,0.18,0.00
"10/24/2016 05:55:00","LONGIL",61762,13.22,0.25,-10.93
"10/24/2016 05:55:00","MHK VL",61756,2.12,0.08,0.00
"10/24/2016 05:55:00","MILLWD",61759,2.23,0.19,0.00
"10/24/2016 05:55:00","N.Y.C.",61761,2.24,0.20,0.00
"10/24/2016 05:55:00","NORTH",61755,1.94,-0.10,0.00
"10/24/2016 05:55:00","NPX",61845,2.23,0.19,0.00
"10/24/2016 05:55:00","O H",61846,2.02,-0.02,0.00
"10/24/2016 05:55:00","PJM",61847,2.13,0.09,0.00
"10/24/2016 05:55:00","WEST",61752,2.06,0.02,0.00
"10/24/2016 06:00:00","CAPITL",61757,2.12,0.12,0.00
"10/24/2016 06:00:00","CENTRL",61754,2.05,0.05,0.00
"10/24/2016 06:00:00","DUNWOD",61760,2.18,0.18,0.00
"10/24/2016 06:00:00","GENESE",61753,2.04,0.04,0.00
"10/24/2016 06:00:00","H Q",61844,1.93,-0.07,0.00
"10/24/2016 06:00:00","HUD VL",61758,2.18,0.18,0.00
"10/24/2016 06:00:00","LONGIL",61762,2.24,0.24,0.00
"10/24/2016 06:00:00","MHK VL",61756,2.08,0.08,0.00
"10/24/2016 06:00:00","MILLWD",61759,2.18,0.18,0.00
"10/24/2016 06:00:00","N.Y.C.",61761,2.19,0.19,0.00
"10/24/2016 06:00:00","NORTH",61755,1.89,-0.11,0.00
"10/24/2016 06:00:00","NPX",61845,2.17,0.17,0.00
"10/24/2016 06:00:00","O H",61846,2.03,0.03,0.00
"10/24/2016 06:00:00","PJM",61847,2.11,0.11,0.00
"10/24/2016 06:00:00","WEST",61752,2.06,0.06,0.00
"10/24/2016 06:05:00","CAPITL",61757,2.16,0.13,0.00
"10/24/2016 06:05:00","CENTRL",61754,2.07,0.05,0.00
"10/24/2016 06:05:00","DUNWOD",61760,2.21,0.19,0.00
"10/24/2016 06:05:00","GENESE",61753,2.05,0.03,0.00
"10/24/2016 06:05:00","H Q",61844,1.96,-0.07,0.00
"10/24/2016 06:05:00","HUD VL",61758,2.21,0.18,0.00
"10/24/2016 06:05:00","LONGIL",61762,2.27,0.25,0.00
"10/24/2016 06:05:00","MHK VL",61756,2.11,0.08,0.00
"10/24/2016 06:05:00","MILLWD",61759,2.21,0.19,0.00
"10/24/2016 06:05:00","N.Y.C.",61761,2.23,0.20,0.00
"10/24/2016 06:05:00","NORTH",61755,1.92,-0.11,0.00
"10/24/2016 06:05:00","NPX",61845,2.21,0.18,0.00
"10/24/2016 06:05:00","O H",61846,2.03,0.00,0.00
"10/24/2016 06:05:00","PJM",61847,18.14,0.11,-16.01
"10/24/2016 06:05:00","WEST",61752,2.07,0.04,0.00
"10/24/2016 06:10:00","CAPITL",61757,13.84,0.92,0.00
"10/24/2016 06:10:00","CENTRL",61754,13.19,0.27,0.00
"10/24/2016 06:10:00","DUNWOD",61760,14.15,1.23,0.00
"10/24/2016 06:10:00","GENESE",61753,13.01,0.09,0.00
"10/24/2016 06:10:00","H Q",61844,12.47,-0.45,0.00
"10/24/2016 06:10:00","HUD VL",61758,14.13,1.21,0.00
"10/24/2016 06:10:00","LONGIL",61762,14.55,1.63,0.00
"10/24/2016 06:10:00","MHK VL",61756,13.46,0.54,0.00
"10/24/2016 06:10:00","MILLWD",61759,14.15,1.23,0.00
"10/24/2016 06:10:00","N.Y.C.",61761,14.26,1.34,0.00
"10/24/2016 06:10:00","NORTH",61755,12.21,-0.71,0.00
"10/24/2016 06:10:00","NPX",61845,14.16,1.24,0.00
"10/24/2016 06:10:00","O H",61846,12.80,-0.12,0.00
"10/24/2016 06:10:00","PJM",61847,29.56,0.63,-16.01
"10/24/2016 06:10:00","WEST",61752,13.04,0.12,0.00
"10/24/2016 06:15:00","CAPITL",61757,5.82,0.39,0.00
"10/24/2016 06:15:00","CENTRL",61754,5.53,0.10,0.00
"10/24/2016 06:15:00","DUNWOD",61760,5.94,0.51,0.00
"10/24/2016 06:15:00","GENESE",61753,5.46,0.03,0.00
"10/24/2016 06:15:00","H Q",61844,5.24,-0.19,0.00
"10/24/2016 06:15:00","HUD VL",61758,5.93,0.50,0.00
"10/24/2016 06:15:00","LONGIL",61762,6.09,0.66,0.00
"10/24/2016 06:15:00","MHK VL",61756,5.65,0.22,0.00
"10/24/2016 06:15:00","MILLWD",61759,5.94,0.51,0.00
"10/24/2016 06:15:00","N.Y.C.",61761,5.98,0.55,0.00
"10/24/2016 06:15:00","NORTH",61755,5.13,-0.30,0.00
"10/24/2016 06:15:00","NPX",61845,5.97,0.54,0.00
"10/24/2016 06:15:00","O H",61846,5.37,-0.06,0.00
"10/24/2016 06:15:00","PJM",61847,21.70,0.26,-16.01
"10/24/2016 06:15:00","WEST",61752,5.47,0.04,0.00
"10/24/2016 06:20:00","CAPITL",61757,11.00,0.73,0.00
"10/24/2016 06:20:00","CENTRL",61754,10.47,0.21,0.00
"10/24/2016 06:20:00","DUNWOD",61760,11.20,0.93,0.00
"10/24/2016 06:20:00","GENESE",61753,10.35,0.08,0.00
"10/24/2016 06:20:00","H Q",61844,9.91,-0.36,0.00
"10/24/2016 06:20:00","HUD VL",61758,11.19,0.92,0.00
"10/24/2016 06:20:00","LONGIL",61762,11.44,1.17,0.00
"10/24/2016 06:20:00","MHK VL",61756,10.69,0.42,0.00
"10/24/2016 06:20:00","MILLWD",61759,11.20,0.93,0.00
"10/24/2016 06:20:00","N.Y.C.",61761,11.27,1.01,0.00
"10/24/2016 06:20:00","NORTH",61755,9.71,-0.55,0.00
"10/24/2016 06:20:00","NPX",61845,11.26,1.00,0.00
"10/24/2016 06:20:00","O H",61846,10.17,-0.09,0.00
"10/24/2016 06:20:00","PJM",61847,22.72,0.48,-11.97
"10/24/2016 06:20:00","WEST",61752,10.36,0.09,0.00
"10/24/2016 06:25:00","CAPITL",61757,19.56,1.31,0.00
"10/24/2016 06:25:00","CENTRL",61754,18.59,0.35,0.00
"10/24/2016 06:25:00","DUNWOD",61760,19.93,1.68,0.00
"10/24/2016 06:25:00","GENESE",61753,18.39,0.15,0.00
"10/24/2016 06:25:00","H Q",61844,17.61,-0.64,0.00
"10/24/2016 06:25:00","HUD VL",61758,19.91,1.66,0.00
"10/24/2016 06:25:00","LONGIL",61762,20.36,2.12,0.00
"10/24/2016 06:25:00","MHK VL",61756,19.00,0.75,0.00
"10/24/2016 06:25:00","MILLWD",61759,19.95,1.70,0.00
"10/24/2016 06:25:00","N.Y.C.",61761,20.09,1.84,0.00
"10/24/2016 06:25:00","NORTH",61755,17.26,-0.99,0.00
"10/24/2016 06:25:00","NPX",61845,20.04,1.79,0.00
"10/24/2016 06:25:00","O H",61846,18.05,-0.20,0.00
"10/24/2016 06:25:00","PJM",61847,31.06,0.84,-11.97
"10/24/2016 06:25:00","WEST",61752,18.38,0.13,0.00
"10/24/2016 06:30:00","CAPITL",61757,14.04,1.02,0.00
"10/24/2016 06:30:00","CENTRL",61754,13.21,0.18,0.00
"10/24/2016 06:30:00","DUNWOD",61760,14.24,1.21,0.00
"10/24/2016 06:30:00","GENESE",61753,13.06,0.04,0.00
"10/24/2016 06:30:00","H Q",61844,12.58,-0.44,0.00
"10/24/2016 06:30:00","HUD VL",61758,14.21,1.19,0.00
"10/24/2016 06:30:00","LONGIL",61762,14.59,1.56,0.00
"10/24/2016 06:30:00","MHK VL",61756,13.55,0.52,0.00
"10/24/2016 06:30:00","MILLWD",61759,14.24,1.21,0.00
"10/24/2016 06:30:00","N.Y.C.",61761,14.34,1.31,0.00
"10/24/2016 06:30:00","NORTH",61755,12.33,-0.69,0.00
"10/24/2016 06:30:00","NPX",61845,14.42,1.39,0.00
"10/24/2016 06:30:00","O H",61846,12.74,-0.29,0.00
"10/24/2016 06:30:00","PJM",61847,25.49,0.49,-11.97
"10/24/2016 06:30:00","WEST",61752,12.97,-0.05,0.00
"10/24/2016 06:35:00","CAPITL",61757,11.01,0.74,0.00
"10/24/2016 06:35:00","CENTRL",61754,10.45,0.19,0.00
"10/24/2016 06:35:00","DUNWOD",61760,11.18,0.91,0.00
"10/24/2016 06:35:00","GENESE",61753,10.36,0.09,0.00
"10/24/2016 06:35:00","H Q",61844,9.93,-0.34,0.00
"10/24/2016 06:35:00","HUD VL",61758,11.17,0.90,0.00
"10/24/2016 06:35:00","LONGIL",61762,11.49,1.22,0.00
"10/24/2016 06:35:00","MHK VL",61756,10.69,0.42,0.00
"10/24/2016 06:35:00","MILLWD",61759,11.19,0.92,0.00
"10/24/2016 06:35:00","N.Y.C.",61761,11.25,0.99,0.00
"10/24/2016 06:35:00","NORTH",61755,9.73,-0.53,0.00
"10/24/2016 06:35:00","NPX",61845,11.25,0.99,0.00
"10/24/2016 06:35:00","O H",61846,10.13,-0.13,0.00
"10/24/2016 06:35:00","PJM",61847,17.55,0.42,-6.86
"10/24/2016 06:35:00","WEST",61752,10.33,0.06,0.00
"10/24/2016 06:40:00","CAPITL",61757,18.87,1.28,0.00
"10/24/2016 06:40:00","CENTRL",61754,17.90,0.32,0.00
"10/24/2016 06:40:00","DUNWOD",61760,19.15,1.56,0.00
"10/24/2016 06:40:00","GENESE",61753,17.74,0.16,0.00
"10/24/2016 06:40:00","H Q",61844,17.00,-0.58,0.00
"10/24/2016 06:40:00","HUD VL",61758,19.15,1.56,0.00
"10/24/2016 06:40:00","LONGIL",61762,19.70,2.11,0.00
"10/24/2016 06:40:00","MHK VL",61756,18.32,0.74,0.00
"10/24/2016 06:40:00","MILLWD",61759,19.18,1.60,0.00
"10/24/2016 06:40:00","N.Y.C.",61761,19.29,1.71,0.00
"10/24/2016 06:40:00","NORTH",61755,16.67,-0.92,0.00
"10/24/2016 06:40:00","NPX",61845,19.29,1.71,0.00
"10/24/2016 06:40:00","O H",61846,17.37,-0.21,0.00
"10/24/2016 06:40:00","PJM",61847,25.20,0.76,-6.86
"10/24/2016 06:40:00","WEST",61752,17.71,0.12,0.00
"10/24/2016 06:45:00","CAPITL",61757,8.59,0.58,0.00
"10/24/2016 06:45:00","CENTRL",61754,8.15,0.14,0.00
"10/24/2016 06:45:00","DUNWOD",61760,8.70,0.70,0.00
"10/24/2016 06:45:00","GENESE",61753,8.09,0.08,0.00
"10/24/2016 06:45:00","H Q",61844,7.74,-0.26,0.00
"10/24/2016 06:45:00","HUD VL",61758,8.70,0.70,0.00
"10/24/2016 06:45:00","LONGIL",61762,9.00,0.97,-0.02
"10/24/2016 06:45:00","MHK VL",61756,8.34,0.34,0.00
"10/24/2016 06:45:00","MILLWD",61759,8.72,0.71,0.00
"10/24/2016 06:45:00","N.Y.C.",61761,8.76,0.75,0.00
"10/24/2016 06:45:00","NORTH",61755,7.60,-0.41,0.00
"10/24/2016 06:45:00","NPX",61845,8.76,0.75,0.00
"10/24/2016 06:45:00","O H",61846,7.91,-0.10,0.00
"10/24/2016 06:45:00","PJM",61847,15.20,0.33,-6.86
"10/24/2016 06:45:00","WEST",61752,8.06,0.06,0.00
"10/24/2016 06:50:00","CAPITL",61757,13.22,0.88,0.00
"10/24/2016 06:50:00","CENTRL",61754,12.58,0.23,0.00
"10/24/2016 06:50:00","DUNWOD",61760,13.44,1.10,0.00
"10/24/2016 06:50:00","GENESE",61753,12.46,0.11,0.00
"10/24/2016 06:50:00","H Q",61844,11.93,-0.42,0.00
"10/24/2016 06:50:00","HUD VL",61758,13.44,1.10,0.00
"10/24/2016 06:50:00","LONGIL",61762,13.87,1.51,-0.02
"10/24/2016 06:50:00","MHK VL",61756,12.88,0.53,0.00
"10/24/2016 06:50:00","MILLWD",61759,13.46,1.11,0.00
"10/24/2016 06:50:00","N.Y.C.",61761,13.53,1.19,0.00
"10/24/2016 06:50:00","NORTH",61755,11.70,-0.64,0.00
"10/24/2016 06:50:00","NPX",61845,13.48,1.14,0.00
"10/24/2016 06:50:00","O H",61846,12.17,-0.17,0.00
"10/24/2016 06:50:00","PJM",61847,19.24,0.53,-6.36
"10/24/2016 06:50:00","WEST",61752,12.41,0.06,0.00
"10/24/2016 06:55:00","CAPITL",61757,14.95,1.00,0.00
"10/24/2016 06:55:00","CENTRL",61754,14.20,0.25,0.00
"10/24/2016 06:55:00","DUNWOD",61760,15.20,1.26,0.00
"10/24/2016 06:55:00","GENESE",61753,14.06,0.11,0.00
"10/24/2016 06:55:00","H Q",61844,13.48,-0.46,0.00
"10/24/2016 06:55:00","HUD VL",61758,15.20,1.26,0.00
"10/24/2016 06:55:00","LONGIL",61762,15.66,1.70,-0.02
"10/24/2016 06:55:00","MHK VL",61756,14.54,0.60,0.00
"10/24/2016 06:55:00","MILLWD",61759,15.21,1.27,0.00
"10/24/2016 06:55:00","N.Y.C.",61761,15.30,1.35,0.00
"10/24/2016 06:55:00","NORTH",61755,13.23,-0.71,0.00
"10/24/2016 06:55:00","NPX",61845,15.24,1.30,0.00
"10/24/2016 06:55:00","O H",61846,13.71,-0.24,0.00
"10/24/2016 06:55:00","PJM",61847,20.88,0.57,-6.36
"10/24/2016 06:55:00","WEST",61752,13.97,0.03,0.00
"10/24/2016 07:00:00","CAPITL",61757,17.88,1.22,0.00
"10/24/2016 07:00:00","CENTRL",61754,16.98,0.32,0.00
"10/24/2016 07:00:00","DUNWOD",61760,18.18,1.52,0.00
"10/24/2016 07:00:00","GENESE",61753,16.80,0.13,0.00
"10/24/2016 07:00:00","H Q",61844,16.10,-0.57,0.00
"10/24/2016 07:00:00","HUD VL",61758,18.17,1.50,0.00
"10/24/2016 07:00:00","LONGIL",61762,18.61,1.95,0.00
"10/24/2016 07:00:00","MHK VL",61756,17.38,0.72,0.00
"10/24/2016 07:00:00","MILLWD",61759,18.20,1.53,0.00
"10/24/2016 07:00:00","N.Y.C.",61761,18.28,1.62,0.00
"10/24/2016 07:00:00","NORTH",61755,15.78,-0.88,0.00
"10/24/2016 07:00:00","NPX",61845,18.23,1.57,0.00
"10/24/2016 07:00:00","O H",61846,16.38,-0.28,0.00
"10/24/2016 07:00:00","PJM",61847,23.73,0.70,-6.36
"10/24/2016 07:00:00","WEST",61752,16.68,0.02,0.00
"10/24/2016 07:05:00","CAPITL",61757,49.23,3.44,0.00
"10/24/2016 07:05:00","CENTRL",61754,46.62,0.83,0.00
"10/24/2016 07:05:00","DUNWOD",61760,49.91,4.12,0.00
"10/24/2016 07:05:00","GENESE",61753,46.15,0.36,0.00
"10/24/2016 07:05:00","H Q",61844,44.23,-1.56,0.00
"10/24/2016 07:05:00","HUD VL",61758,49.91,4.12,0.00
"10/24/2016 07:05:00","LONGIL",61762,50.83,5.04,0.00
"10/24/2016 07:05:00","MHK VL",61756,47.80,2.01,0.00
"10/24/2016 07:05:00","MILLWD",61759,49.96,4.17,0.00
"10/24/2016 07:05:00","N.Y.C.",61761,50.23,4.44,0.00
"10/24/2016 07:05:00","NORTH",61755,43.41,-2.38,0.00
"10/24/2016 07:05:00","NPX",61845,50.23,4.44,0.00
"10/24/2016 07:05:00","O H",61846,44.97,-0.82,0.00
"10/24/2016 07:05:00","PJM",61847,67.14,1.92,-19.42
"10/24/2016 07:05:00","WEST",61752,45.84,0.05,0.00
"10/24/2016 07:10:00","CAPITL",61757,42.50,2.93,0.00
"10/24/2016 07:10:00","CENTRL",61754,40.40,0.83,0.00
"10/24/2016 07:10:00","DUNWOD",61760,43.09,3.52,0.00
"10/24/2016 07:10:00","GENESE",61753,40.01,0.44,0.00
"10/24/2016 07:10:00","H Q",61844,38.22,-1.35,0.00
"10/24/2016 07:10:00","HUD VL",61758,43.09,3.52,0.00
"10/24/2016 07:10:00","LONGIL",61762,43.96,4.39,0.00
"10/24/2016 07:10:00","MHK VL",61756,41.31,1.74,0.00
"10/24/2016 07:10:00","MILLWD",61759,43.13,3.56,0.00
"10/24/2016 07:10:00","N.Y.C.",61761,43.33,3.76,0.00
"10/24/2016 07:10:00","NORTH",61755,37.47,-2.10,0.00
"10/24/2016 07:10:00","NPX",61845,43.33,3.76,0.00
"10/24/2016 07:10:00","O H",61846,39.05,-0.52,0.00
"10/24/2016 07:10:00","PJM",61847,60.73,1.74,-19.42
"10/24/2016 07:10:00","WEST",61752,39.81,0.24,0.00
"10/24/2016 07:15:00","CAPITL",61757,17.42,1.20,0.00
"10/24/2016 07:15:00","CENTRL",61754,16.49,0.28,0.00
"10/24/2016 07:15:00","DUNWOD",61760,17.71,1.49,0.00
"10/24/2016 07:15:00","GENESE",61753,16.27,0.05,0.00
"10/24/2016 07:15:00","H Q",61844,15.68,-0.53,0.00
"10/24/2016 07:15:00","HUD VL",61758,17.69,1.48,0.00
"10/24/2016 07:15:00","LONGIL",61762,18.10,1.88,0.00
"10/24/2016 07:15:00","MHK VL",61756,16.90,0.68,0.00
"10/24/2016 07:15:00","MILLWD",61759,17.74,1.52,0.00
"10/24/2016 07:15:00","N.Y.C.",61761,17.82,1.61,0.00
"10/24/2016 07:15:00","NORTH",61755,15.37,-0.84,0.00
"10/24/2016 07:15:00","NPX",61845,17.77,1.56,0.00
"10/24/2016 07:15:00","O H",61846,15.83,-0.39,0.00
"10/24/2016 07:15:00","PJM",61847,36.29,0.65,-19.42
"10/24/2016 07:15:00","WEST",61752,16.12,-0.10,0.00
"10/24/2016 07:20:00","CAPITL",61757,14.63,0.98,0.00
"10/24/2016 07:20:00","CENTRL",61754,13.86,0.22,0.00
"10/24/2016 07:20:00","DUNWOD",61760,14.90,1.25,0.00
"10/24/2016 07:20:00","GENESE",61753,13.67,0.03,0.00
"10/24/2016 07:20:00","H Q",61844,13.20,-0.45,0.00
"10/24/2016 07:20:00","HUD VL",61758,14.89,1.24,0.00
"10/24/2016 07:20:00","LONGIL",61762,15.24,1.60,0.00
"10/24/2016 07:20:00","MHK VL",61756,14.23,0.59,0.00
"10/24/2016 07:20:00","MILLWD",61759,14.93,1.28,0.00
"10/24/2016 07:20:00","N.Y.C.",61761,15.01,1.36,0.00
"10/24/2016 07:20:00","NORTH",61755,12.95,-0.70,0.00
"10/24/2016 07:20:00","NPX",61845,14.92,1.27,0.00
"10/24/2016 07:20:00","O H",61846,13.29,-0.35,0.00
"10/24/2016 07:20:00","PJM",61847,38.13,0.52,-23.96
"10/24/2016 07:20:00","WEST",61752,13.52,-0.12,0.00
"10/24/2016 07:25:00","CAPITL",61757,14.29,0.96,0.00
"10/24/2016 07:25:00","CENTRL",61754,13.57,0.24,0.00
"10/24/2016 07:25:00","DUNWOD",61760,14.53,1.20,0.00
"10/24/2016 07:25:00","GENESE",61753,13.38,0.05,0.00
"10/24/2016 07:25:00","H Q",61844,12.89,-0.44,0.00
"10/24/2016 07:25:00","HUD VL",61758,14.53,1.20,0.00
"10/24/2016 07:25:00","LONGIL",61762,14.90,1.57,0.00
"10/24/2016 07:25:00","MHK VL",61756,13.90,0.57,0.00
"10/24/2016 07:25:00","MILLWD",61759,14.55,1.23,0.00
"10/24/2016 07:25:00","N.Y.C.",61761,14.64,1.31,0.00
"10/24/2016 07:25:00","NORTH",61755,12.65,-0.68,0.00
"10/24/2016 07:25:00","NPX",61845,14.55,1.23,0.00
"10/24/2016 07:25:00","O H",61846,13.02,-0.31,0.00
"10/24/2016 07:25:00","PJM",61847,37.81,0.52,-23.96
"10/24/2016 07:25:00","WEST",61752,13.25,-0.08,0.00
"10/24/2016 07:30:00","CAPITL",61757,14.28,0.96,0.00
"10/24/2016 07:30:00","CENTRL",61754,13.57,0.25,0.00
"10/24/2016 07:30:00","DUNWOD",61760,14.55,1.24,0.00
"10/24/2016 07:30:00","GENESE",61753,13.40,0.08,0.00
"10/24/2016 07:30:00","H Q",61844,12.85,-0.47,0.00
"10/24/2016 07:30:00","HUD VL",61758,14.54,1.22,0.00
"10/24/2016 07:30:00","LONGIL",61762,14.90,1.58,0.00
"10/24/2016 07:30:00","MHK VL",61756,13.89,0.57,0.00
"10/24/2016 07:30:00","MILLWD",61759,14.58,1.27,0.00
"10/24/2016 07:30:00","N.Y.C.",61761,14.65,1.33,0.00
"10/24/2016 07:30:00","NORTH",61755,12.58,-0.73,0.00
"10/24/2016 07:30:00","NPX",61845,14.54,1.22,0.00
"10/24/2016 07:30:00","O H",61846,13.04,-0.28,0.00
"10/24/2016 07:30:00","PJM",61847,37.84,0.56,-23.96
"10/24/2016 07:30:00","WEST",61752,13.26,-0.05,0.00
"10/24/2016 07:35:00","CAPITL",61757,13.93,0.94,0.00
"10/24/2016 07:35:00","CENTRL",61754,13.26,0.26,0.00
"10/24/2016 07:35:00","DUNWOD",61760,14.18,1.18,0.00
"10/24/2016 07:35:00","GENESE",61753,13.10,0.10,0.00
"10/24/2016 07:35:00","H Q",61844,12.54,-0.46,0.00
"10/24/2016 07:35:00","HUD VL",61758,14.17,1.17,0.00
"10/24/2016 07:35:00","LONGIL",61762,14.54,1.55,0.00
"10/24/2016 07:35:00","MHK VL",61756,13.56,0.56,0.00
"10/24/2016 07:35:00","MILLWD",61759,14.21,1.21,0.00
"10/24/2016 07:35:00","N.Y.C.",61761,14.27,1.27,0.00
"10/24/2016 07:35:00","NORTH",61755,12.28,-0.71,0.00
"10/24/2016 07:35:00","NPX",61845,14.21,1.21,0.00
"10/24/2016 07:35:00","O H",61846,12.78,-0.22,0.00
"10/24/2016 07:35:00","PJM",61847,69.68,0.56,-56.13
"10/24/2016 07:35:00","WEST",61752,13.00,0.00,0.00
"10/24/2016 07:40:00","CAPITL",61757,9.60,0.65,0.00
"10/24/2016 07:40:00","CENTRL",61754,9.12,0.18,0.00
"10/24/2016 07:40:00","DUNWOD",61760,9.77,0.82,0.00
"10/24/2016 07:40:00","GENESE",61753,9.03,0.08,0.00
"10/24/2016 07:40:00","H Q",61844,8.63,-0.31,0.00
"10/24/2016 07:40:00","HUD VL",61758,9.76,0.81,0.00
"10/24/2016 07:40:00","LONGIL",61762,10.02,1.07,0.00
"10/24/2016 07:40:00","MHK VL",61756,9.32,0.38,0.00
"10/24/2016 07:40:00","MILLWD",61759,9.78,0.83,0.00
"10/24/2016 07:40:00","N.Y.C.",61761,9.83,0.89,0.00
"10/24/2016 07:40:00","NORTH",61755,8.45,-0.49,0.00
"10/24/2016 07:40:00","NPX",61845,9.79,0.84,0.00
"10/24/2016 07:40:00","O H",61846,8.81,-0.13,0.00
"10/24/2016 07:40:00","PJM",61847,65.45,0.38,-56.13
"10/24/2016 07:40:00","WEST",61752,8.97,0.03,0.00
"10/24/2016 07:45:00","CAPITL",61757,16.83,1.17,0.00
"10/24/2016 07:45:00","CENTRL",61754,15.94,0.28,0.00
"10/24/2016 07:45:00","DUNWOD",61760,17.13,1.47,0.00
"10/24/2016 07:45:00","GENESE",61753,15.74,0.08,0.00
"10/24/2016 07:45:00","H Q",61844,15.11,-0.55,0.00
"10/24/2016 07:45:00","HUD VL",61758,17.11,1.46,0.00
"10/24/2016 07:45:00","LONGIL",61762,17.53,1.88,0.00
"10/24/2016 07:45:00","MHK VL",61756,16.31,0.66,0.00
"10/24/2016 07:45:00","MILLWD",61759,17.16,1.50,0.00
"10/24/2016 07:45:00","N.Y.C.",61761,17.24,1.58,0.00
"10/24/2016 07:45:00","NORTH",61755,14.81,-0.85,0.00
"10/24/2016 07:45:00","NPX",61845,17.18,1.52,0.00
"10/24/2016 07:45:00","O H",61846,15.34,-0.31,0.00
"10/24/2016 07:45:00","PJM",61847,72.45,0.67,-56.13
"10/24/2016 07:45:00","WEST",61752,15.61,-0.05,0.00
"10/24/2016 07:50:00","CAPITL",61757,16.66,1.12,0.00
"10/24/2016 07:50:00","CENTRL",61754,15.89,0.34,0.00
"10/24/2016 07:50:00","DUNWOD",61760,16.96,1.41,0.00
"10/24/2016 07:50:00","GENESE",61753,15.70,0.16,0.00
"10/24/2016 07:50:00","H Q",61844,15.00,-0.54,0.00
"10/24/2016 07:50:00","HUD VL",61758,16.96,1.41,0.00
"10/24/2016 07:50:00","LONGIL",61762,17.35,1.80,0.00
"10/24/2016 07:50:00","MHK VL",61756,16.21,0.67,0.00
"10/24/2016 07:50:00","MILLWD",61759,16.99,1.45,0.00
"10/24/2016 07:50:00","N.Y.C.",61761,17.08,1.54,0.00
"10/24/2016 07:50:00","NORTH",61755,14.69,-0.85,0.00
"10/24/2016 07:50:00","NPX",61845,16.99,1.45,0.00
"10/24/2016 07:50:00","O H",61846,15.36,-0.19,0.00
"10/24/2016 07:50:00","PJM",61847,38.05,0.75,-21.76
"10/24/2016 07:50:00","WEST",61752,15.64,0.09,0.00
"10/24/2016 07:55:00","CAPITL",61757,16.69,1.14,0.00
"10/24/2016 07:55:00","CENTRL",61754,15.90,0.34,0.00
"10/24/2016 07:55:00","DUNWOD",61760,16.99,1.43,0.00
"10/24/2016 07:55:00","GENESE",61753,15.72,0.16,0.00
"10/24/2016 07:55:00","H Q",61844,15.01,-0.55,0.00
"10/24/2016 07:55:00","HUD VL",61758,16.98,1.42,0.00
"10/24/2016 07:55:00","LONGIL",61762,17.39,1.84,0.00
"10/24/2016 07:55:00","MHK VL",61756,16.21,0.65,0.00
"10/24/2016 07:55:00","MILLWD",61759,17.02,1.46,0.00
"10/24/2016 07:55:00","N.Y.C.",61761,17.10,1.54,0.00
"10/24/2016 07:55:00","NORTH",61755,14.70,-0.86,0.00
"10/24/2016 07:55:00","NPX",61845,17.04,1.48,0.00
"10/24/2016 07:55:00","O H",61846,15.37,-0.19,0.00
"10/24/2016 07:55:00","PJM",61847,38.03,0.72,-21.76
"10/24/2016 07:55:00","WEST",61752,15.64,0.08,0.00
"10/24/2016 08:00:00","CAPITL",61757,14.36,0.95,0.00
"10/24/2016 08:00:00","CENTRL",61754,13.71,0.31,0.00
